GMT;TIME;WSPE [m/s];WDIR [deg];HUMI [%];PRES [hPa];TEMP [°C];PM10 [ug/m3];PM25 [ug/m3];PM01 [ug/m3];O3 [ug/m3];SO2 [ug/m3];NO [ug/m3];NO2 [ug/m3];CO [ug/m3]
2024-05-31T02:00;31.05.2024 2:00;0.2;165;96;914;10.4;25;18;15;26.7;5.5;2.5;19.2;220.2
2024-05-31T03:00;31.05.2024 3:00;0.2;146;96;914;10;22;15;13;28.7;5.5;2.5;14.9;212.4
2024-05-31T04:00;31.05.2024 4:00;0.3;146;96;915;10.6;23;13;11;26.5;5.5;2.5;14.3;211.8
2024-05-31T05:00;31.05.2024 5:00;0.4;114;89;914;13;22;12;10;32.7;5.5;2.5;16.6;210.3
2024-05-31T06:00;31.05.2024 6:00;0.5;146;77;915;15.2;29;14;11;36.9;5.5;6.9;24.9;237.3
2024-05-31T07:00;31.05.2024 7:00;0.5;234;74;915;16.3;31;15;12;43.8;5.5;6;21.9;235.1
2024-05-31T08:00;31.05.2024 8:00;0.8;189;66;915;18.1;23;12;10;70.7;5.5;2.5;12.8;211.2
2024-05-31T09:00;31.05.2024 9:00;0.8;272;57;915;19.8;17;10;8;95;5.5;2.5;4;100
2024-05-31T10:00;31.05.2024 10:00;0.8;183;51;915;20.8;17;8;6;107.3;5.5;2.5;4;100
2024-05-31T11:00;31.05.2024 11:00;0.7;169;49;915;20.8;18;8;6;116.7;5.5;2.5;4;100
2024-05-31T12:00;31.05.2024 12:00;0.9;142;48;915;21.7;14;8;6;118.9;5.5;2.5;4;100
2024-05-31T13:00;31.05.2024 13:00;1.1;150;46;914;21.3;13;7;6;108.8;5.5;2.5;4;100
2024-05-31T14:00;31.05.2024 14:00;0.8;186;60;915;19.2;14;7;6;91.5;5.5;2.5;4;100
2024-05-31T15:00;31.05.2024 15:00;0.8;207;65;915;18.6;12;6;5;84;5.5;2.5;8.4;100
2024-05-31T16:00;31.05.2024 16:00;1.2;139;80;916;16.1;13;5;4;81.1;5.5;2.5;8.4;100
2024-05-31T17:00;31.05.2024 17:00;0.5;282;96;917;12.6;12;7;5;80.3;5.5;2.5;8.4;100
2024-05-31T18:00;31.05.2024 18:00;0.9;20;96;917;12.7;11;7;6;71.5;5.5;2.5;16.1;209.5
2024-05-31T19:00;31.05.2024 19:00;0.3;162;96;917;12.7;10;6;5;60.5;5.5;2.5;9.3;100
2024-05-31T20:00;31.05.2024 20:00;0.4;107;96;917;12.6;10;7;6;55.3;5.5;2.5;11.7;201.2
2024-05-31T21:00;31.05.2024 21:00;0.3;77;96;917;12.4;10;7;6;51.5;5.5;2.5;10;100
2024-05-31T22:00;31.05.2024 22:00;0.4;33;96;917;12.6;12;8;7;49.3;5.5;2.5;11.2;200.3
2024-05-31T23:00;31.05.2024 23:00;0.6;43;96;917;12.6;12;9;8;51.1;5.5;2.5;14.3;252.8
2024-06-01T00:00;01.06.2024 0:00;0.5;58;96;917;12.5;18;14;13;40;5.5;2.5;13.8;308.3
2024-06-01T01:00;01.06.2024 1:00;0.6;10;96;916;12.6;19;14;13;42.6;5.5;2.5;9.4;254.8
2024-06-01T02:00;01.06.2024 2:00;0.4;109;96;916;12.5;21;15;13;36.1;5.5;2.5;4;242.8
2024-06-01T03:00;01.06.2024 3:00;0.6;334;96;915;12.5;23;17;15;28.8;5.5;2.5;11.8;254.7
2024-06-01T04:00;01.06.2024 4:00;0.5;307;96;915;12.5;26;19;17;24.4;5.5;2.5;15.3;256.8
2024-06-01T05:00;01.06.2024 5:00;0.6;164;96;917;12.3;23;16;14;37;5.5;2.5;11.3;234.9
2024-06-01T06:00;01.06.2024 6:00;0.3;167;96;917;12.1;11;6;5;50;5.5;2.5;4;213.3
2024-06-01T07:00;01.06.2024 7:00;0.7;189;96;918;12.9;7;5;5;59.7;5.5;2.5;4;205.3
2024-06-01T08:00;01.06.2024 8:00;0.9;169;91;918;14.8;4;2;2;78.4;5.5;2.5;4;100
2024-06-01T09:00;01.06.2024 9:00;0.7;198;81;918;16.4;4;2;2;80.3;5.5;2.5;4;100
2024-06-01T10:00;01.06.2024 10:00;1.2;181;62;918;18.2;4;2;1;93.7;5.5;2.5;4;100
2024-06-01T11:00;01.06.2024 11:00;1.5;186;52;918;19.1;5;2;1;99.8;5.5;2.5;4;100
2024-06-01T12:00;01.06.2024 12:00;1.4;194;52;918;19.6;6;2;1;98.6;5.5;2.5;4;100
2024-06-01T13:00;01.06.2024 13:00;1.2;212;54;918;19;7;3;2;98.2;5.5;2.5;4;100
2024-06-01T14:00;01.06.2024 14:00;1.4;194;60;919;17.1;12;3;1;98.9;5.5;2.5;4;100
2024-06-01T15:00;01.06.2024 15:00;0.5;169;94;920;13;6;2;2;85;5.5;2.5;4;100
2024-06-01T16:00;01.06.2024 16:00;0.5;158;87;919;14.6;5;2;2;85.8;5.5;2.5;4;100
2024-06-01T17:00;01.06.2024 17:00;0.4;172;76;919;15.6;4;2;2;88.9;5.5;2.5;4;100
2024-06-01T18:00;01.06.2024 18:00;0.7;183;78;919;14.9;5;2;2;85;5.5;2.5;4;100
2024-06-01T19:00;01.06.2024 19:00;0.7;187;94;920;12;4;2;1;91.4;5.5;2.5;4;100
2024-06-01T20:00;01.06.2024 20:00;0.4;161;96;921;11.6;5;3;2;78.7;5.5;2.5;4;100
2024-06-01T21:00;01.06.2024 21:00;0.5;176;96;921;11.6;8;4;3;65.8;5.5;2.5;4;100
2024-06-01T22:00;01.06.2024 22:00;0.5;181;96;921;11.5;25;18;15;58.4;5.5;2.5;4;100
2024-06-01T23:00;01.06.2024 23:00;0.3;157;96;921;10.7;9;5;4;52.9;5.5;2.5;4;100
2024-06-02T00:00;02.06.2024 0:00;0.7;176;96;921;11.1;8;4;2;62.9;5.5;2.5;4;100
2024-06-02T01:00;02.06.2024 1:00;0.6;172;96;921;11;8;4;3;58.4;5.5;2.5;4;100
2024-06-02T02:00;02.06.2024 2:00;0.7;187;96;921;10.9;8;3;2;53.3;5.5;2.5;4;100
2024-06-02T03:00;02.06.2024 3:00;0.8;187;96;921;10.7;8;3;1;49;5.5;2.5;4;100
2024-06-02T04:00;02.06.2024 4:00;0.8;196;96;922;10.6;7;3;1;45.7;5.5;2.5;4;100
2024-06-02T05:00;02.06.2024 5:00;1.2;184;95;922;11.1;7;3;2;43.8;5.5;2.5;4;100
2024-06-02T06:00;02.06.2024 6:00;1.2;190;92;922;12.1;7;4;3;48.9;5.5;2.5;4;100
2024-06-02T07:00;02.06.2024 7:00;1.4;188;88;923;12.9;7;4;3;56;5.5;2.5;4;100
2024-06-02T08:00;02.06.2024 8:00;1.3;194;81;923;14.6;8;5;4;66.8;5.5;2.5;4;100
2024-06-02T09:00;02.06.2024 9:00;1.2;198;84;923;14.1;7;5;4;63.1;5.5;2.5;4;100
2024-06-02T10:00;02.06.2024 10:00;1.1;197;92;923;13.9;9;6;5;61.7;5.5;2.5;4;100
2024-06-02T11:00;02.06.2024 11:00;1.2;184;85;924;15.1;9;6;5;63.1;5.5;2.5;4;100
2024-06-02T12:00;02.06.2024 12:00;1.5;188;78;923;16.6;10;7;6;70.3;5.5;2.5;4;100
2024-06-02T13:00;02.06.2024 13:00;1;181;82;923;16.4;10;8;7;73.3;5.5;2.5;4;100
2024-06-02T14:00;02.06.2024 14:00;0.7;222;94;924;14.6;9;7;7;72.8;5.5;2.5;4;100
2024-06-02T15:00;02.06.2024 15:00;0.7;194;95;924;13.7;8;5;4;88.6;5.5;2.5;4;100
2024-06-02T16:00;02.06.2024 16:00;1;184;88;924;14.5;7;5;4;103.9;5.5;2.5;4;100
2024-06-02T17:00;02.06.2024 17:00;0.7;186;85;924;14.9;8;6;5;98.2;5.5;2.5;4;100
2024-06-02T18:00;02.06.2024 18:00;0.6;175;86;925;14.8;8;5;4;89;5.5;2.5;4;100
2024-06-02T19:00;02.06.2024 19:00;0.6;187;91;925;13.9;9;5;4;80.1;5.5;2.5;9;100
2024-06-02T20:00;02.06.2024 20:00;0.4;160;95;925;13.3;9;6;5;72.6;5.5;2.5;9.7;100
2024-06-02T21:00;02.06.2024 21:00;0.2;148;96;926;12.7;10;7;6;62;5.5;2.5;10.8;100
2024-06-02T22:00;02.06.2024 22:00;0.3;100;96;926;11.7;14;10;9;48.9;5.5;2.5;9;200.1
2024-06-02T23:00;02.06.2024 23:00;0.4;164;96;926;12.1;17;11;9;42;5.5;2.5;11.9;205.7
2024-06-03T00:00;03.06.2024 0:00;0.2;140;96;926;11.6;19;14;12;35.9;5.5;2.5;10.7;203.8
2024-06-03T01:00;03.06.2024 1:00;0.4;161;96;926;11;17;12;11;25.4;5.5;2.5;11.6;200
2024-06-03T02:00;03.06.2024 2:00;0.5;207;96;926;11.7;20;14;12;26.4;5.5;2.5;11.7;202.1
2024-06-03T03:00;03.06.2024 3:00;0.2;165;96;926;11.2;21;15;13;22.2;5.5;2.5;9.4;100
2024-06-03T04:00;03.06.2024 4:00;0.2;157;96;926;11.2;18;13;11;13.2;5.5;2.5;14.7;217
2024-06-03T05:00;03.06.2024 5:00;0.4;145;96;926;12.3;23;14;12;12.3;5.5;8.4;24.5;289.8
2024-06-03T06:00;03.06.2024 6:00;0.3;188;95;927;13.9;26;17;15;22.5;5.5;7.7;23;256.5
2024-06-03T07:00;03.06.2024 7:00;0.7;349;94;926;14.5;27;19;17;51.1;5.5;2.5;13.3;204.2
2024-06-03T08:00;03.06.2024 8:00;1.2;341;92;926;15;25;18;16;64.3;5.5;2.5;9.4;100
2024-06-03T09:00;03.06.2024 9:00;0.9;360;90;926;15.4;27;19;17;71.7;5.5;2.5;8.5;100
2024-06-03T10:00;03.06.2024 10:00;1;5;88;927;15.9;15;10;9;70.3;5.5;2.5;9;100
2024-06-03T11:00;03.06.2024 11:00;1.2;350;82;927;16.7;27;21;19;83.2;5.5;2.5;4;100
2024-06-03T12:00;03.06.2024 12:00;1.5;331;80;926;17.1;26;19;17;91.5;5.5;2.5;4;100
2024-06-03T13:00;03.06.2024 13:00;1.7;325;72;925;18.3;25;18;16;105.3;5.5;2.5;4;100
2024-06-03T14:00;03.06.2024 14:00;1.8;3;65;924;19;22;15;14;112.8;5.5;2.5;4;100
2024-06-03T15:00;03.06.2024 15:00;2.2;340;67;924;18.9;21;14;12;101.9;5.5;2.5;4;100
2024-06-03T16:00;03.06.2024 16:00;1.8;328;70;923;18.2;20;14;12;99.8;5.5;2.5;4;100
2024-06-03T17:00;03.06.2024 17:00;1.4;322;76;924;17.2;22;15;13;92.4;5.5;2.5;4;100
2024-06-03T18:00;03.06.2024 18:00;1.5;331;80;923;16.6;25;17;14;83.4;5.5;2.5;4;100
2024-06-03T19:00;03.06.2024 19:00;1.4;333;85;924;15.9;25;18;15;76.6;5.5;2.5;8.4;100
2024-06-03T20:00;03.06.2024 20:00;1.4;327;86;924;15.2;26;18;14;74.3;5.5;2.5;4;100
2024-06-03T21:00;03.06.2024 21:00;1.8;342;90;924;14.3;23;17;14;69.2;5.5;2.5;4;100
2024-06-03T22:00;03.06.2024 22:00;1.7;342;94;924;13.7;27;19;16;60.8;5.5;2.5;4;100
2024-06-03T23:00;03.06.2024 23:00;1.5;343;95;924;13.3;29;22;19;55.6;5.5;2.5;4;100
2024-06-04T00:00;04.06.2024 0:00;1.8;339;95;924;12.2;26;19;16;64.2;5.5;2.5;4;100
2024-06-04T01:00;04.06.2024 1:00;1.6;339;96;923;11.3;24;18;15;63.7;5.5;2.5;4;100
2024-06-04T02:00;04.06.2024 2:00;1.7;339;96;923;10.6;24;20;18;66.5;5.5;2.5;4;100
2024-06-04T03:00;04.06.2024 3:00;1.7;331;96;924;9.9;24;19;17;68.7;5.5;2.5;4;100
2024-06-04T04:00;04.06.2024 4:00;1.6;331;96;924;9.6;24;19;17;65.6;5.5;2.5;4;100
2024-06-04T05:00;04.06.2024 5:00;1.7;335;96;925;9.5;22;17;14;67.1;5.5;2.5;4;100
2024-06-04T06:00;04.06.2024 6:00;1.6;337;96;925;9.6;20;15;13;62.6;5.5;2.5;4;100
2024-06-04T07:00;04.06.2024 7:00;1.3;331;96;925;9.2;20;14;12;62.2;5.5;2.5;9.1;100
2024-06-04T08:00;04.06.2024 8:00;1.3;326;96;926;9.2;18;13;11;60.4;5.5;2.5;10.7;100
2024-06-04T09:00;04.06.2024 9:00;1;338;96;926;9.5;19;14;11;57;5.5;2.5;11.6;205.9
2024-06-04T10:00;04.06.2024 10:00;0.9;319;96;926;10.8;22;15;12;56.7;5.5;2.5;10.5;100
2024-06-04T11:00;04.06.2024 11:00;0.8;340;96;926;11.7;20;14;12;65.3;5.5;2.5;9;100
2024-06-04T12:00;04.06.2024 12:00;0.4;152;96;926;12.4;18;13;11;58.7;5.5;2.5;9.3;100
2024-06-04T13:00;04.06.2024 13:00;0.4;181;96;925;12.2;24;17;15;39;5.5;2.5;25.3;228.7
2024-06-04T14:00;04.06.2024 14:00;1;336;86;925;13.8;23;16;13;69.3;5.5;2.5;11.2;100
2024-06-04T15:00;04.06.2024 15:00;0.6;3;80;925;14.4;19;14;11;78.9;5.5;2.5;4;100
2024-06-04T16:00;04.06.2024 16:00;0.6;18;80;924;14.5;17;13;11;80.2;5.5;2.5;4;100
2024-06-04T17:00;04.06.2024 17:00;0.3;189;91;924;13.8;21;15;12;56.3;5.5;2.5;10;100
2024-06-04T18:00;04.06.2024 18:00;0.2;165;93;924;13.7;22;16;14;47.1;5.5;2.5;12.2;202.1
2024-06-04T19:00;04.06.2024 19:00;0.2;166;96;924;13.2;23;17;14;39.7;5.5;2.5;12.3;205.7
2024-06-04T20:00;04.06.2024 20:00;0.2;192;96;924;12.6;20;15;13;38.7;5.5;2.5;9.3;100
2024-06-04T21:00;04.06.2024 21:00;0.2;165;96;924;12.2;21;15;13;35.4;5.5;2.5;11.1;100
2024-06-04T22:00;04.06.2024 22:00;0.2;182;96;924;11.8;22;16;14;24.9;5.5;2.5;14;215.4
2024-06-04T23:00;04.06.2024 23:00;0.2;171;96;924;11;25;19;17;13.7;5.5;2.5;16.9;241.4
2024-06-05T00:00;05.06.2024 0:00;0.3;157;96;925;11.1;25;19;17;18.1;5.5;2.5;17.1;242.5
2024-06-05T01:00;05.06.2024 1:00;0.4;158;96;924;10.8;28;20;17;19.3;5.5;2.5;15.3;224.8
2024-06-05T02:00;05.06.2024 2:00;0.3;158;96;924;9.5;22;16;14;17.8;5.5;2.5;14.3;208.1
2024-06-05T03:00;05.06.2024 3:00;0.1;221;96;924;8.4;20;14;12;12.2;5.5;2.5;16.9;202.1
2024-06-05T04:00;05.06.2024 4:00;0.3;121;96;924;8.8;25;16;14;14;5.5;2.5;14.3;220.5
2024-06-05T05:00;05.06.2024 5:00;0.8;186;96;924;10.1;27;20;17;25.3;5.5;2.5;11.8;100
2024-06-05T06:00;05.06.2024 6:00;0.9;176;95;925;11.7;26;19;16;34.9;5.5;2.5;12.1;100
2024-06-05T07:00;05.06.2024 7:00;1.1;170;89;925;13.6;22;16;14;48.2;5.5;2.5;8.2;100
2024-06-05T08:00;05.06.2024 8:00;1;182;77;925;15.8;20;14;12;62.3;5.5;2.5;4;100
2024-06-05T09:00;05.06.2024 9:00;1;195;70;925;17.6;21;14;12;74.2;5.5;2.5;4;100
2024-06-05T10:00;05.06.2024 10:00;1.1;184;63;925;19;19;13;10;83.7;5.5;2.5;4;100
2024-06-05T11:00;05.06.2024 11:00;1.2;183;61;925;19.6;18;11;9;89.1;5.5;2.5;4;100
2024-06-05T12:00;05.06.2024 12:00;1;189;57;924;20.2;17;10;9;94.6;5.5;2.5;4;100
2024-06-05T13:00;05.06.2024 13:00;1.2;182;53;924;21.2;16;10;8;101.5;5.5;2.5;4;100
2024-06-05T14:00;05.06.2024 14:00;1.2;185;54;924;21.2;17;10;8;102;5.5;2.5;4;100
2024-06-05T15:00;05.06.2024 15:00;1.1;180;54;924;20.9;16;10;8;104.8;5.5;2.5;4;100
2024-06-05T16:00;05.06.2024 16:00;1;183;53;924;20.8;15;9;8;106.3;5.5;2.5;4;100
2024-06-05T17:00;05.06.2024 17:00;1;186;52;923;20.5;13;9;8;110.2;5.5;2.5;4;100
2024-06-05T18:00;05.06.2024 18:00;0.7;180;56;924;19.7;14;9;8;105.5;5.5;2.5;4;100
2024-06-05T19:00;05.06.2024 19:00;0.5;182;61;924;18.6;16;10;8;98.8;5.5;2.5;4;100
2024-06-05T20:00;05.06.2024 20:00;0.6;191;65;924;18.1;16;10;8;89.9;5.5;2.5;8.9;100
2024-06-05T21:00;05.06.2024 21:00;0.5;196;73;925;16.8;16;10;9;77.5;5.5;2.5;12;100
2024-06-05T22:00;05.06.2024 22:00;0.6;263;79;925;15.7;15;10;8;75.3;5.5;2.5;8.9;100
2024-06-05T23:00;05.06.2024 23:00;0.4;183;80;926;15.3;15;10;9;71.6;5.5;2.5;8.9;100
2024-06-06T00:00;06.06.2024 0:00;0.2;178;88;926;13.9;14;10;9;67.4;5.5;2.5;4;100
2024-06-06T01:00;06.06.2024 1:00;0.2;192;89;926;13.7;11;8;7;65;5.5;2.5;4;100
2024-06-06T02:00;06.06.2024 2:00;0.2;198;94;926;12.9;11;9;8;61.4;5.5;2.5;4;100
2024-06-06T03:00;06.06.2024 3:00;0.3;116;95;927;13;15;11;9;51.8;5.5;2.5;13.5;100
2024-06-06T04:00;06.06.2024 4:00;0.4;115;92;927;13.6;17;10;8;54.6;5.5;2.5;15.1;100
2024-06-06T05:00;06.06.2024 5:00;0.5;211;87;928;15;14;9;7;58.7;5.5;2.5;11;100
2024-06-06T06:00;06.06.2024 6:00;0.5;292;76;929;17.2;16;9;7;53.3;5.5;2.5;15.6;100
2024-06-06T07:00;06.06.2024 7:00;1;11;63;929;18.5;16;9;8;77;5.5;2.5;4;100
2024-06-06T08:00;06.06.2024 8:00;0.7;195;62;930;19;16;10;8;81.8;5.5;2.5;4;100
2024-06-06T09:00;06.06.2024 9:00;0.9;156;62;930;19.4;19;11;9;87;5.5;2.5;4;100
2024-06-06T10:00;06.06.2024 10:00;0.9;178;56;930;21.1;12;8;7;91;5.5;2.5;4;100
2024-06-06T11:00;06.06.2024 11:00;0.9;175;54;930;21.4;12;7;6;89.2;5.5;2.5;4;100
2024-06-06T12:00;06.06.2024 12:00;1;182;50;930;22.3;11;6;5;89.8;5.5;2.5;4;100
2024-06-06T13:00;06.06.2024 13:00;1;188;49;930;22.4;11;6;5;95.1;5.5;2.5;4;100
2024-06-06T14:00;06.06.2024 14:00;1.1;171;49;929;22.2;10;6;4;100;5.5;2.5;4;100
2024-06-06T15:00;06.06.2024 15:00;0.9;182;51;928;21.8;11;6;5;100.9;5.5;2.5;4;100
2024-06-06T16:00;06.06.2024 16:00;0.8;196;52;927;21.7;12;6;5;98.5;5.5;2.5;4;100
2024-06-06T17:00;06.06.2024 17:00;0.7;191;53;927;21.7;12;7;5;99.7;5.5;2.5;4;100
2024-06-06T18:00;06.06.2024 18:00;0.6;190;57;927;20.8;12;7;6;98.7;5.5;2.5;4;100
2024-06-06T19:00;06.06.2024 19:00;0.8;330;64;928;19.7;13;8;6;86.4;5.5;2.5;4;100
2024-06-06T20:00;06.06.2024 20:00;0.9;306;77;929;17.3;12;7;5;77.3;5.5;2.5;8.1;100
2024-06-06T21:00;06.06.2024 21:00;0.6;177;94;929;14.6;9;5;4;92.5;5.5;2.5;4;100
2024-06-06T22:00;06.06.2024 22:00;0.4;174;96;928;13.1;8;4;3;86.6;5.5;2.5;4;100
2024-06-06T23:00;06.06.2024 23:00;0.5;184;96;928;13.3;11;6;4;81.6;5.5;2.5;4;100
2024-06-07T00:00;07.06.2024 0:00;0.5;182;96;928;13;12;6;5;73.1;5.5;2.5;4;100
2024-06-07T01:00;07.06.2024 1:00;0.5;298;96;928;12.8;13;6;5;65.9;5.5;2.5;8.4;100
2024-06-07T02:00;07.06.2024 2:00;0.3;205;96;928;12.2;12;6;4;64.9;5.5;2.5;8.5;100
2024-06-07T03:00;07.06.2024 3:00;0.3;127;96;928;12.4;12;6;5;60.7;5.5;2.5;4;100
2024-06-07T04:00;07.06.2024 4:00;0.4;153;96;928;12.8;14;6;5;57.7;5.5;2.5;9.9;100
2024-06-07T05:00;07.06.2024 5:00;0.5;158;96;928;13.4;14;7;5;44.2;5.5;2.5;19.8;100
2024-06-07T06:00;07.06.2024 6:00;0.5;191;93;928;14.3;13;6;5;52;5.5;2.5;16.5;100
2024-06-07T07:00;07.06.2024 7:00;0.6;175;88;928;15.3;12;6;4;57.2;5.5;2.5;16.2;100
2024-06-07T08:00;07.06.2024 8:00;0.6;181;86;929;15.9;12;6;4;56.2;5.5;2.5;16.2;100
2024-06-07T09:00;07.06.2024 9:00;1;194;76;929;17.6;11;6;4;66.9;5.5;2.5;11;100
2024-06-07T10:00;07.06.2024 10:00;1;169;74;929;18.1;10;6;4;74.7;5.5;2.5;4;100
2024-06-07T11:00;07.06.2024 11:00;0.9;184;66;929;19.8;10;5;4;83.4;5.5;2.5;4;100
2024-06-07T12:00;07.06.2024 12:00;1.1;195;57;929;21.4;10;5;4;94.4;5.5;2.5;4;100
2024-06-07T13:00;07.06.2024 13:00;1.1;194;54;928;21.6;10;5;4;103;5.5;2.5;4;100
2024-06-07T14:00;07.06.2024 14:00;1.3;191;52;928;21.7;10;4;3;100.9;5.5;2.5;4;100
2024-06-07T15:00;07.06.2024 15:00;1.1;208;49;927;21.3;7;4;3;102.9;5.5;2.5;4;100
2024-06-07T16:00;07.06.2024 16:00;0.8;209;57;927;20.7;9;5;4;98.3;5.5;2.5;4;100
2024-06-07T17:00;07.06.2024 17:00;0.5;194;58;927;20.6;7;4;3;95.9;5.5;2.5;4;100
2024-06-07T18:00;07.06.2024 18:00;1;327;69;927;18.4;13;6;4;85.1;5.5;2.5;4;100
2024-06-07T19:00;07.06.2024 19:00;0.3;159;94;927;15.1;13;7;6;59.3;5.5;2.5;8.6;100
2024-06-07T20:00;07.06.2024 20:00;0.2;278;96;928;14.5;14;10;8;35.3;5.5;2.5;19.1;100
2024-06-07T21:00;07.06.2024 21:00;0.4;201;96;929;13.7;17;11;10;45.1;5.5;2.5;15.6;100
2024-06-07T22:00;07.06.2024 22:00;0.9;333;85;928;14.7;20;14;12;79.1;5.5;2.5;9.4;100
2024-06-07T23:00;07.06.2024 23:00;1;327;83;929;14.4;20;15;14;79.8;5.5;2.5;8.3;100
2024-06-08T00:00;08.06.2024 0:00;0.9;343;80;928;14.7;24;17;16;82.7;5.5;2.5;9.6;100
2024-06-08T01:00;08.06.2024 1:00;0.6;328;86;929;13.6;23;17;15;71;5.5;2.5;8.8;100
2024-06-08T02:00;08.06.2024 2:00;0.3;265;93;928;12.4;21;16;14;56;5.5;2.5;4;100
2024-06-08T03:00;08.06.2024 3:00;0.2;182;96;928;11;21;17;15;44.8;5.5;2.5;8;100
2024-06-08T04:00;08.06.2024 4:00;0.4;31;96;928;11;23;18;16;38.3;5.5;2.5;9.1;100
2024-06-08T05:00;08.06.2024 5:00;0.6;331;91;928;12.8;27;20;19;48.6;5.5;2.5;11.9;100
2024-06-08T06:00;08.06.2024 6:00;0.7;87;81;928;14.8;27;21;19;62.5;5.5;2.5;10.9;208.7
2024-06-08T07:00;08.06.2024 7:00;0.8;113;79;928;16.1;25;18;16;71.6;5.5;2.5;4;204.5
2024-06-08T08:00;08.06.2024 8:00;0.9;96;75;928;17.7;23;17;15;77.9;5.5;2.5;4;218.7
2024-06-08T09:00;08.06.2024 9:00;0.9;106;70;927;18.7;20;15;14;91;5.5;2.5;4;258.9
2024-06-08T10:00;08.06.2024 10:00;0.7;130;60;927;19.9;20;14;12;107.4;5.5;2.5;4;256.3
2024-06-08T11:00;08.06.2024 11:00;0.9;170;44;926;21.6;14;9;8;113.3;5.5;2.5;4;100
2024-06-08T12:00;08.06.2024 12:00;0.9;191;43;925;22.4;12;8;6;110.7;5.5;2.5;4;100
2024-06-08T13:00;08.06.2024 13:00;1.2;188;42;924;23;11;7;6;112.8;5.5;2.5;4;100
2024-06-08T14:00;08.06.2024 14:00;1.4;186;40;923;23.1;10;6;5;111.3;5.5;2.5;4;100
2024-06-08T15:00;08.06.2024 15:00;1.1;194;40;922;23.2;10;6;5;111.5;5.5;2.5;4;100
2024-06-08T16:00;08.06.2024 16:00;1;205;41;921;23.3;10;6;5;110.8;5.5;2.5;4;100
2024-06-08T17:00;08.06.2024 17:00;1;177;44;920;23;11;7;6;107.4;5.5;2.5;4;100
2024-06-08T18:00;08.06.2024 18:00;0.8;176;49;919;22.2;11;7;6;98.1;5.5;2.5;4;100
2024-06-08T19:00;08.06.2024 19:00;0.6;166;54;918;20.8;12;8;7;90.3;5.5;2.5;4;100
2024-06-08T20:00;08.06.2024 20:00;0.2;156;62;918;18.8;14;9;8;81.3;5.5;2.5;9.4;201.4
2024-06-08T21:00;08.06.2024 21:00;0.2;186;68;917;17.6;15;11;10;67.1;5.5;2.5;14.6;219.7
2024-06-08T22:00;08.06.2024 22:00;0.3;164;76;917;16.9;18;13;12;64.9;5.5;2.5;11;217.6
2024-06-08T23:00;08.06.2024 23:00;0.9;243;94;916;15.7;18;12;9;76.7;5.5;2.5;4;100
2024-06-09T00:00;09.06.2024 0:00;0.5;180;96;916;14.1;14;9;7;82.4;5.5;2.5;4;100
2024-06-09T01:00;09.06.2024 1:00;0.9;202;96;916;14.4;14;9;7;76;5.5;2.5;4;100
2024-06-09T02:00;09.06.2024 2:00;0.8;189;96;916;14.1;12;7;5;87;5.5;2.5;4;100
2024-06-09T03:00;09.06.2024 3:00;0.6;180;95;916;14.7;11;6;4;85.9;5.5;2.5;4;100
2024-06-09T04:00;09.06.2024 4:00;0.4;175;95;916;14.8;9;6;5;75.4;5.5;2.5;4;100
2024-06-09T05:00;09.06.2024 5:00;0.2;192;96;917;14.4;10;6;5;59.8;5.5;2.5;4;100
2024-06-09T06:00;09.06.2024 6:00;0.6;213;95;917;15.3;14;8;6;59.6;5.5;2.5;4;100
2024-06-09T07:00;09.06.2024 7:00;1.1;287;80;918;16.8;18;10;8;70.5;5.5;2.5;4;100
2024-06-09T08:00;09.06.2024 8:00;1.5;320;64;918;17;21;13;12;89.7;5.5;2.5;4;100
2024-06-09T09:00;09.06.2024 9:00;1.5;332;61;918;17.6;22;14;13;95;5.5;2.5;4;100
2024-06-09T10:00;09.06.2024 10:00;1.6;341;57;919;18.5;20;14;13;102.7;5.5;2.5;4;100
2024-06-09T11:00;09.06.2024 11:00;1.1;314;55;919;19.1;20;14;12;105.5;5.5;2.5;4;100
2024-06-09T12:00;09.06.2024 12:00;1;111;50;918;20.2;18;13;12;113.3;5.5;2.5;4;100
2024-06-09T13:00;09.06.2024 13:00;0.9;103;46;918;21.1;18;13;11;117.5;5.5;2.5;4;100
2024-06-09T14:00;09.06.2024 14:00;0.7;172;47;917;21.2;17;12;11;116.9;5.5;2.5;4;100
2024-06-09T15:00;09.06.2024 15:00;0.8;222;47;916;21.3;15;11;10;115.5;5.5;2.5;4;100
2024-06-09T16:00;09.06.2024 16:00;0.9;193;47;916;21.7;13;10;9;110.2;5.5;2.5;4;100
2024-06-09T17:00;09.06.2024 17:00;0.9;188;48;915;21.6;12;8;7;104.6;5.5;2.5;4;100
2024-06-09T18:00;09.06.2024 18:00;0.5;177;52;915;20.8;12;8;7;100.1;5.5;2.5;4;100
2024-06-09T19:00;09.06.2024 19:00;0.3;165;59;915;19.8;13;9;8;90.4;5.5;2.5;4;100
2024-06-09T20:00;09.06.2024 20:00;0.3;108;64;915;19;16;11;10;81.4;5.5;2.5;4;100
2024-06-09T21:00;09.06.2024 21:00;0.3;127;68;915;18.5;19;14;12;71.3;5.5;2.5;9.4;209.1
2024-06-09T22:00;09.06.2024 22:00;0.3;124;74;914;17.9;18;14;12;59;5.5;2.5;9.7;211.5
